Timestamp;Map;PlayersNumber;TeamComposition;EnemyComposition;Duration;Victory;KillingBlows;Damage;Healing;Honor;RatingChange;MMR;EnemyMMR;Specialization;isRated
1619925675;1552;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;MAGE-Fire-Dagreatone-Mal'Ganis,PRIEST-Holy-Kapustin-Kel'Thuzad,ROGUE-Subtlety-Boowie-Duskwood;163;true;0;13584;106649;0;10;2212;2192;Mistweaver;true
1619595510;1504;6;DEATHKNIGHT-Frost-Anheuser-Kil'jaeden,MONK-Mistweaver-Mysticallx,MONK-Windwalker-Iister-Kil'jaeden;DEATHKNIGHT-Frost-Titodarkdead-Quel'Thalas,MONK-Windwalker-Ked-Ragnaros,PRIEST-Discipline-Savart-Stormrage;86;false;0;0;236725;0;-14;2216;2214;Mistweaver;true
1619595330;980;6;DEATHKNIGHT-Frost-Anheuser-Kil'jaeden,MONK-Mistweaver-Mysticallx,MONK-Windwalker-Iister-Kil'jaeden;MAGE-Fire-Plzfix-Tichondrius,PRIEST-Discipline-Valtres-Tichondrius,ROGUE-Subtlety-Quitefrankly-Tichondrius;79;false;0;1493;58104;0;-15;2253;2213;Mistweaver;true
1619591032;1911;6;MONK-Mistweaver-Mysticallx,SHAMAN-Enhancement-Tiqqle,WARRIOR-Arms-Budplat-Stonemaul;MAGE-Fire-Cryostasis-Tichondrius,PALADIN-Holy-Myrdinn-Tichondrius,WARRIOR-Arms-Snux-Illidan;46;false;0;477;41076;0;-12;2272;2296;Mistweaver;true
1619590821;1672;6;MONK-Mistweaver-Mysticallx,SHAMAN-Enhancement-Tiqqle,WARRIOR-Arms-Budplat-Stonemaul;MONK-Windwalker-Soqen-Illidan,PALADIN-Retribution-Neurionxo-Stormrage,PRIEST-Holy-Lukerz-Kel'Thuzad;171;true;0;580;599261;0;10;2242;2248;Mistweaver;true
1619590310;1825;6;MONK-Mistweaver-Mysticallx,SHAMAN-Enhancement-Tiqqle,WARRIOR-Arms-Budplat-Stonemaul;MAGE-Fire-Ñïz-BleedingHollow,PRIEST-Discipline-Pølarbearsz-BleedingHollow,ROGUE-Subtlety-Páïgèvêntürã-BleedingHollow;225;false;0;2224;231102;0;-14;2277;2248;Mistweaver;true
1619589992;980;6;MONK-Mistweaver-Mysticallx,SHAMAN-Enhancement-Tiqqle,WARRIOR-Arms-Budplat-Stonemaul;PALADIN-Retribution-Xealin-Arathor,PRIEST-Discipline-Nitther-Stormrage,WARRIOR-Arms-Argorr-Exodar;182;false;0;582;675396;0;-13;2309;2299;Mistweaver;true
1619589686;617;6;MONK-Mistweaver-Mysticallx,SHAMAN-Enhancement-Tiqqle,WARRIOR-Arms-Budplat-Stonemaul;MAGE-Fire-Cryostasis-Tichondrius,PALADIN-Holy-Myrdinn-Tichondrius,WARRIOR-Arms-Snux-Illidan;128;false;0;459;275976;0;-12;2344;2324;Mistweaver;true
1619589469;1552;6;MONK-Mistweaver-Mysticallx,SHAMAN-Enhancement-Tiqqle,WARRIOR-Arms-Budplat-Stonemaul;DRUID-Feral-Wotdafuak-Mal'Ganis,HUNTER-Beast Mastery-Hynaxoxo-Zul'jin,PRIEST-Discipline-Großvater-Kel'Thuzad;34;false;0;0;61842;0;-11;2373;2382;Mistweaver;true
1619589322;1552;6;MONK-Mistweaver-Mysticallx,SHAMAN-Enhancement-Tiqqle,WARRIOR-Arms-Budplat-Stonemaul;DRUID-Feral-Fulinha-Nemesis,HUNTER-Beast Mastery-Ilicry-Azralon,PALADIN-Holy-Jiraya-Nemesis;332;true;0;6480;953129;0;12;2340;2342;Mistweaver;true
1619588626;617;6;MONK-Mistweaver-Mysticallx,SHAMAN-Enhancement-Tiqqle,WARRIOR-Arms-Budplat-Stonemaul;DEATHKNIGHT-Frost-Larongey-Sargeras,PALADIN-Holy-Yvai-Frostmourne,WARRIOR-Arms-Ismad-Stormrage;94;true;0;2935;347353;0;12;2303;2316;Mistweaver;true
1619588450;1504;6;MONK-Mistweaver-Mysticallx,SHAMAN-Enhancement-Tiqqle,WARRIOR-Arms-Budplat-Stonemaul;DRUID-Feral-Sleepygaryx-BleedingHollow,SHAMAN-Restoration-Näofumi-Hellscream,WARRIOR-Arms-Tehnklo-Stormrage;127;false;0;478;349238;0;-11;2337;2351;Mistweaver;true
1619400357;980;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;MONK-Windwalker-Senníe-DarkIron,PALADIN-Holy-Bluehairedho-Tichondrius,SHAMAN-Elemental-Bbwslammer-Stormrage;383;false;0;9700;1160742;0;-14;2302;2312;Mistweaver;true
1619399802;1672;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;DEATHKNIGHT-Frost-Tawxik-EmeraldDream,MONK-Windwalker-Snakez-Illidan,PALADIN-Holy-Reignitable-EmeraldDream;103;false;0;2045;185481;0;-14;2331;2331;Mistweaver;true
1619399513;1672;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;PALADIN-Holy-Klydasaurus-Mal'Ganis,PRIEST-Shadow-Mcx-Kel'Thuzad,WARRIOR-Arms-Sheilla-BleedingHollow;251;true;0;2536;676582;0;10;2297;2321;Mistweaver;true
1619399095;980;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;DRUID-Feral-Paws-EmeraldDream,HUNTER-Beast Mastery-Tupacsdabest,PRIEST-Holy-Notacop-LaughingSkull;385;false;0;8399;1306252;0;-13;2319;2357;Mistweaver;true
1619398485;980;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;PALADIN-Holy-Klydasaurus-Mal'Ganis,PRIEST-Shadow-Mcx-Kel'Thuzad,WARRIOR-Arms-Sheilla-BleedingHollow;401;true;0;9011;1081297;0;8;2293;2279;Mistweaver;true
1619397928;2373;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;DRUID-Feral-Paws-EmeraldDream,HUNTER-Beast Mastery-Tupacsdabest,PRIEST-Holy-Notacop-LaughingSkull;379;false;0;8004;995397;0;-15;2323;2316;Mistweaver;true
1619397328;1825;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;PALADIN-Holy-Klydasaurus-Mal'Ganis,PRIEST-Shadow-Mcx-Kel'Thuzad,WARRIOR-Arms-Sheilla-BleedingHollow;516;true;1;19704;1195246;0;8;2300;2267;Mistweaver;true
1619396589;1505;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;DRUID-Balance-Datbeam-Kel'Thuzad,PALADIN-Holy-Chimp-Kil'jaeden,SHAMAN-Elemental-Tiqtaqto-Tichondrius;769;false;0;36897;1663810;0;-15;2332;2319;Mistweaver;true
1619395736;1134;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;PALADIN-Holy-Trashcartx-Sargeras,PALADIN-Retribution-Shaszun,ROGUE-Subtlety-Heymámá-Sargeras;72;false;0;1941;131421;0;-14;2364;2350;Mistweaver;true
1619395476;1552;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;DEATHKNIGHT-Frost-Tawxik-EmeraldDream,MONK-Windwalker-Snakez-Illidan,PALADIN-Holy-Reignitable-EmeraldDream;53;false;0;2735;110734;0;-14;2394;2386;Mistweaver;true
1619395250;1911;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;MAGE-Fire-Nickeltré-Sargeras,PRIEST-Discipline-Fränkÿ-Tichondrius,ROGUE-Subtlety-Alfrédi;160;false;0;7939;237221;0;-12;2418;2446;Mistweaver;true
1619394804;1552;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;DEATHKNIGHT-Frost-Tawxik-EmeraldDream,MONK-Windwalker-Snakez-Illidan,PALADIN-Holy-Reignitable-EmeraldDream;25;true;0;1969;54138;0;10;2390;2386;Mistweaver;true
1619394365;1505;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;DRUID-Restoration-Títmilk-Illidan,PRIEST-Shadow-Dispelyo-Mal'Ganis,WARLOCK-Affliction-Harrvest-Illidan;422;true;0;16588;1130209;0;9;2368;2332;Mistweaver;true
1619158617;980;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;MAGE-Fire-Ñïz-BleedingHollow,PRIEST-Discipline-Pølarbearsz-BleedingHollow,ROGUE-Subtlety-Páïgèvêntürã-BleedingHollow;208;false;0;5951;119789;0;-13;2386;2421;Mistweaver;true
1619158244;1672;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;MAGE-Fire-Sîxfèètûñdêr,PALADIN-Holy-Mimikyux,ROGUE-Subtlety-Hazerider-Stormrage;116;false;0;1085;169448;0;-12;2408;2451;Mistweaver;true
1619158016;617;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;PALADIN-Holy-Clen-Mal'Ganis,SHAMAN-Enhancement-Gall-Stormreaver,WARRIOR-Arms-Dimagz-Illidan;607;true;1;21977;1439516;0;10;2374;2397;Mistweaver;true
1619157301;1134;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;PALADIN-Retribution-Yês-Proudmoore,PRIEST-Discipline-ßubu-Quel'Thalas,WARRIOR-Arms-Timmywarr-Stormrage;199;false;0;729;528976;0;-13;2397;2427;Mistweaver;true
1619156957;1825;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;MAGE-Fire-Sîxfèètûñdêr,PALADIN-Holy-Mimikyux,ROGUE-Subtlety-Hazerider-Stormrage;86;false;0;3747;276127;0;-13;2426;2429;Mistweaver;true
1619156743;1825;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;PALADIN-Holy-Clen-Mal'Ganis,SHAMAN-Enhancement-Gall-Stormreaver,WARRIOR-Arms-Dimagz-Illidan;473;true;0;15125;1097263;0;11;2389;2425;Mistweaver;true
1619156110;1504;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;PALADIN-Holy-Alexirltv-Tichondrius,SHAMAN-Enhancement-Staples-Illidan,WARRIOR-Arms-Innfamous-Kel'Thuzad;520;false;0;28510;1552211;0;-13;2416;2429;Mistweaver;true
1619155415;1825;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;PALADIN-Holy-Clen-Mal'Ganis,SHAMAN-Enhancement-Gall-Stormreaver,WARRIOR-Arms-Dimagz-Illidan;238;false;0;10913;556673;0;-14;2453;2414;Mistweaver;true
1619154966;1552;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;MAGE-Fire-Hozitojonez-Tichondrius,PALADIN-Holy-Chimp-Kil'jaeden,SHAMAN-Elemental-Dewnani-Garithos;42;false;0;632;27530;0;-13;2485;2472;Mistweaver;true
1619154728;572;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;DRUID-Restoration-Wegwowth-BleedingHollow,PRIEST-Shadow-Kelberot-Azralon,WARLOCK-Affliction-Inmøtion-Tichondrius;671;false;0;11067;1924327;0;-11;2506;2547;Mistweaver;true
1618727016;1505;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;PALADIN-Holy-Clen-Mal'Ganis,SHAMAN-Enhancement-Gall-Stormreaver,WARRIOR-Arms-Dimagz-Illidan;521;true;1;27877;1247088;0;11;2469;2472;Mistweaver;true
1618726409;2167;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;MAGE-Fire-Badraztas-Mal'Ganis,PALADIN-Holy-Rònweasley-Tichondrius,SHAMAN-Elemental-Meatbeaterx-BleedingHollow;199;false;0;10099;394320;0;-12;2498;2501;Mistweaver;true
1618726067;2373;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;MAGE-Fire-Ace-Dath'Remar,PRIEST-Discipline-Pridesp-Tichondrius,ROGUE-Subtlety-Ldoncic;288;false;0;26606;388986;0;-13;2539;2481;Mistweaver;true
1618725643;2167;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;DRUID-Balance-Simpsamurai-Tichondrius,PALADIN-Holy-Ridenwbiden-Tichondrius,PALADIN-Retribution-Angerfistz-Mal'Ganis;246;false;0;4267;440311;0;-10;2565;2585;Mistweaver;true
1618725299;1505;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;PALADIN-Holy-Clen-Mal'Ganis,SHAMAN-Enhancement-Gall-Stormreaver,WARRIOR-Arms-Dimagz-Illidan;717;true;0;26592;1498866;0;12;2541;2510;Mistweaver;true
1618724406;1672;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;MAGE-Fire-Dopaminex-Kel'Thuzad,PALADIN-Holy-Crinject-Sargeras,ROGUE-Subtlety-Waptap-EmeraldDream;225;true;0;23332;234111;0;12;2512;2511;Mistweaver;true
1618724083;1504;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;PALADIN-Holy-Clen-Mal'Ganis,SHAMAN-Enhancement-Gall-Stormreaver,WARRIOR-Arms-Dimagz-Illidan;268;false;0;4412;617414;0;-13;2555;2491;Mistweaver;true
1618723531;1825;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;MAGE-Fire-Dopaminex-Kel'Thuzad,PALADIN-Holy-Crinject-Sargeras,ROGUE-Subtlety-Waptap-EmeraldDream;225;true;0;26888;175615;0;12;2528;2519;Mistweaver;true
1618723219;1825;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;MAGE-Fire-Badraztas-Mal'Ganis,PALADIN-Holy-Rònweasley-Tichondrius,SHAMAN-Elemental-Meatbeaterx-BleedingHollow;794;true;0;23137;1475582;0;12;2500;2494;Mistweaver;true
1618722336;617;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;DRUID-Feral-Bethharmon-Sargeras,HUNTER-Beast Mastery-Yeffers-Sargeras,PRIEST-Discipline-Wotamidoin-Sargeras;400;true;0;5207;1181966;0;11;2471;2468;Mistweaver;true
1618721756;1672;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;PALADIN-Holy-Clen-Mal'Ganis,SHAMAN-Enhancement-Gall-Stormreaver,WARRIOR-Arms-Dimagz-Illidan;529;true;0;15876;1440134;0;12;2433;2476;Mistweaver;true
1618720941;2373;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;PALADIN-Holy-Clen-Mal'Ganis,SHAMAN-Enhancement-Gall-Stormreaver,WARRIOR-Arms-Dimagz-Illidan;454;false;0;8930;1027984;0;-12;2460;2473;Mistweaver;true
1618720385;2373;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;MAGE-Fire-Hozitojonez-Tichondrius,PALADIN-Holy-Askfjasfkjas-BurningLegion,WARRIOR-Arms-Soreán-Illidan;35;false;0;0;10926;0;-13;2491;2480;Mistweaver;true
1618720248;1504;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;DEMONHUNTER-Havoc-Golrathx-Thrall,PRIEST-Discipline-Diza-Tichondrius,WARRIOR-Arms-Clicker-Daggerspine;164;false;0;2920;535029;0;-12;2521;2518;Mistweaver;true
1618719891;1504;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;MAGE-Fire-Pherixbtw-Tichondrius,PALADIN-Holy-Borngoodsix-Tichondrius,PRIEST-Shadow-Xdogpeehs-Tichondrius;46;false;0;3010;26080;0;-11;2546;2565;Mistweaver;true
1618719684;1672;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;DEATHKNIGHT-Frost-Imärës-Illidan,SHAMAN-Restoration-Lagesaman-Illidan,WARRIOR-Arms-Jùìcé-Illidan;350;false;0;2843;1153252;0;-10;2572;2591;Mistweaver;true
1618719252;1911;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;DRUID-Restoration-Cornchipzx-Tichondrius,MAGE-Fire-Vyevyer-Darkspear,ROGUE-Assassination-Zoeytur-ShatteredHand;140;true;0;0;355713;0;13;2544;2539;Mistweaver;true
1618719031;1504;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;DEATHKNIGHT-Frost-Imärës-Illidan,SHAMAN-Restoration-Lagesaman-Illidan,WARRIOR-Arms-Jùìcé-Illidan;185;false;0;670;623651;0;-11;2576;2558;Mistweaver;true
1618718697;2167;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;DRUID-Restoration-Flóp-Sargeras,MAGE-Frost-Ømën-Kel'Thuzad,MONK-Windwalker-Flopmonk-Sargeras;543;false;0;21968;1135642;0;-9;2600;2629;Mistweaver;true
1618717755;1134;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;DEATHKNIGHT-Frost-Imärës-Illidan,SHAMAN-Restoration-Lagesaman-Illidan,WARRIOR-Arms-Jùìcé-Illidan;176;true;1;21121;553544;0;14;2571;2571;Mistweaver;true
1618717267;572;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;DEATHKNIGHT-Frost-Keetor-Tichondrius,DEMONHUNTER-Havoc-Croches-Tichondrius,SHAMAN-Restoration-Imwolf-Illidan;68;false;0;1962;120780;0;-8;2589;2650;Mistweaver;true
1618717106;2167;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;DEMONHUNTER-Havoc-Golrathx-Thrall,PRIEST-Discipline-Diza-Tichondrius,WARRIOR-Arms-Clicker-Daggerspine;36;true;0;7218;41269;0;12;2568;2526;Mistweaver;true
1618716853;1911;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;DEATHKNIGHT-Frost-Keetor-Tichondrius,DEMONHUNTER-Havoc-Croches-Tichondrius,SHAMAN-Restoration-Imwolf-Illidan;192;false;0;0;729979;0;-9;2590;2628;Mistweaver;true
1618716468;2373;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;DRUID-Restoration-Flóp-Sargeras,MAGE-Frost-Ømën-Kel'Thuzad,MONK-Windwalker-Flopmonk-Sargeras;129;false;0;3701;290406;0;-9;2619;2619;Mistweaver;true
1618293606;1672;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;PRIEST-Shadow-Drharambe-Tichondrius,ROGUE-Assassination-Kisslvnd-Tichondrius,SHAMAN-Restoration-Uncleilli-Tichondrius;479;true;0;36902;1191009;0;15;2577;2604;Mistweaver;true
1618292966;2373;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;DRUID-Feral-Worstferal-Darkspear,HUNTER-Beast Mastery-Covahz-Lightbringer,PRIEST-Discipline-Shinigamiuwu-Darkspear;121;false;0;626;339240;0;-8;2597;2648;Mistweaver;true
1618292647;1552;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;PRIEST-Shadow-Enviion-Kel'Thuzad,ROGUE-Assassination-Kovaruu-Mal'Ganis,SHAMAN-Restoration-ßonevoyage-Mal'Ganis;353;true;0;19038;992713;0;15;2558;2606;Mistweaver;true
1618292060;2373;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;PRIEST-Shadow-Drharambe-Tichondrius,ROGUE-Assassination-Kisslvnd-Tichondrius,SHAMAN-Restoration-Uncleilli-Tichondrius;233;false;0;1797;524355;0;-11;2591;2571;Mistweaver;true
1618291681;617;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;MAGE-Fire-Kedéo-Sargeras,PRIEST-Discipline-Pigxi-BleedingHollow,ROGUE-Subtlety-Lycod-Illidan;126;true;0;8384;285970;0;13;2565;2549;Mistweaver;true
1618291370;1911;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;DRUID-Feral-Worstferal-Darkspear,HUNTER-Beast Mastery-Covahz-Lightbringer,PRIEST-Discipline-Shinigamiuwu-Darkspear;114;false;0;565;307037;0;-8;2582;2650;Mistweaver;true
1618291107;2373;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;MAGE-Fire-Kedéo-Sargeras,PRIEST-Discipline-Pigxi-BleedingHollow,ROGUE-Subtlety-Lycod-Illidan;134;true;0;8349;219524;0;13;2556;2541;Mistweaver;true
1618105409;980;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;DEATHKNIGHT-Frost-Partywaffler-Illidan,DRUID-Balance-Nasrajin-Spirestone,PRIEST-Discipline-Cavityx-Arthas;355;true;0;17871;1127996;0;12;2531;2496;Mistweaver;true
1618104965;2167;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;MAGE-Fire-Nocco-Kel'Thuzad,PRIEST-Discipline-Babon-Kel'Thuzad,WARRIOR-Arms-Fabuloús-Barthilas;281;true;0;13272;604369;0;10;2515;2437;Mistweaver;true
1618104156;1552;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;MAGE-Fire-Nocco-Kel'Thuzad,PRIEST-Discipline-Babon-Kel'Thuzad,WARRIOR-Arms-Fabuloús-Barthilas;421;true;0;17059;921441;0;11;2492;2459;Mistweaver;true
1618103647;1672;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;DRUID-Feral-Paws-EmeraldDream,HUNTER-Beast Mastery-Tupacsdabest,PRIEST-Holy-Nansekweder-Tichondrius;220;true;0;24702;661453;0;15;2440;2542;Mistweaver;true
1618103278;2167;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;PRIEST-Discipline-Lickmyabyss-Tichondrius,SHAMAN-Enhancement-Meraktus-Stormrage,WARRIOR-Arms-Arigón;518;true;0;11259;1141970;0;10;2412;2406;Mistweaver;true
1617686166;1552;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;PRIEST-Shadow-Xdogpeehs-Tichondrius,SHAMAN-Restoration-Claythorne-Sargeras,WARLOCK-Affliction-Pzor-Tichondrius;626;false;0;10273;1988956;0;-12;2427;2466;Mistweaver;true
1617685322;1552;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;PALADIN-Retribution-Wokadin-Tichondrius,PRIEST-Discipline-Ludik-Illidan,WARRIOR-Arms-Setorage-Illidan;245;false;0;1375;858324;0;-14;2468;2411;Mistweaver;true
1617684700;1505;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;PRIEST-Shadow-Xdogpeehs-Tichondrius,SHAMAN-Restoration-Claythorne-Sargeras,WARLOCK-Affliction-Pzor-Tichondrius;527;false;0;1220;1757036;0;-11;2495;2507;Mistweaver;true
1617684056;2373;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;DEATHKNIGHT-Frost-Hidk,PALADIN-Holy-Dekelp-EmeraldDream,WARRIOR-Arms-Turtledunkzw-Tichondrius;479;false;0;12615;1362043;0;-10;2516;2562;Mistweaver;true
1617679501;2167;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;PALADIN-Holy-Vindi-Korgath,SHAMAN-Elemental-Nerdx-Icecrown,WARRIOR-Arms-Throwdown-Bloodscalp;753;true;1;27546;1745060;0;11;2491;2467;Mistweaver;true
1617678587;1825;6;MONK-Mistweaver-Mysticallx,SHAMAN-Elemental-Thunderbudx-Stonemaul,WARRIOR-Arms-Budplat-Stonemaul;DEATHKNIGHT-Frost-Pizzadawg-Tichondrius,MONK-Windwalker-Butterfinger-Darkspear,SHAMAN-Restoration-Vlonejake-Tichondrius;162;false;0;4888;432730;0;-11;2516;2542;Mistweaver;true
